,ID,1_num,1_score,1_mark,2_num,2_score,2_mark,3_num,3_score,3_mark,imp,group1,group2,group3,group4,imp_check
0,sm17961470,138.0,0.7990602470215918,1.0,351.0,0.8562449943209122,1.0,39.0,0.858475612468362,1.0,2,1,1,6,2,1
1,sm12419220,222.0,0.8494004649722044,1.0,336.0,0.8698485857480585,1.0,259.0,0.8755733721697344,1.0,0,7,0,1,2,1
2,sm5430176,448.0,0.550826868539974,1.0,252.0,0.6896236547665467,1.0,481.0,0.803534167088197,1.0,3,1,0,2,7,1
3,so15281450,217.0,0.9219899395373312,0.0,50.0,0.9576279979438194,1.0,143.0,0.9865054656336352,1.0,1,3,7,0,0,1
4,sm2069100,152.0,0.9318017080229224,0.0,36.0,1.0232783554696034,0.0,404.0,1.0252463003860106,1.0,1,1,9,0,0,1
5,so23867610,9.0,0.3803966396808496,1.0,55.0,0.4957051099939026,1.0,338.0,0.9498048689505972,1.0,1,3,4,3,0,1
6,sm19817730,42.0,0.8252332018630335,1.0,40.0,0.9851387603164748,1.0,181.0,1.0637756941404086,0.0,0,8,0,2,0,1
7,sm16601690,333.0,0.7847500935697507,1.0,328.0,0.8248854484281505,1.0,372.0,0.9568601161798184,1.0,0,0,0,0,0,0
8,sm17241370,118.0,1.0320892377886457,1.0,15.0,1.0396450917384528,0.0,89.0,1.0531336995710283,0.0,0,8,2,0,0,1
9,so27026038,5.0,0.3803966396808496,1.0,55.0,0.5026409406358642,1.0,162.0,0.9256615063838376,0.0,1,2,6,2,0,1
10,sm5600850,246.0,0.9535111845859218,0.0,444.0,0.9647812870178748,1.0,138.0,0.9901362318274516,0.0,2,1,1,6,2,1
11,sm24957940,166.0,0.8832993425277637,1.0,261.0,0.8856730285470108,1.0,468.0,0.8972379453042668,1.0,2,0,2,8,0,1
12,sm13722470,323.0,0.7551688944823975,1.0,45.0,0.7729482742663952,1.0,263.0,0.8682117124590403,1.0,0,6,3,0,1,1
13,sm10306280,402.0,0.7163837205068018,0.0,206.0,0.8381164136653478,0.0,326.0,0.9233011073800644,0.0,2,1,0,6,3,1
14,sm27137010,64.0,0.6289544630152704,1.0,447.0,0.8223348385290833,1.0,169.0,0.8283012436416578,1.0,0,10,0,0,0,1
15,sm24106810,106.0,0.5535926221801379,1.0,338.0,0.5659172280887211,1.0,31.0,0.8178565680462075,1.0,1,4,6,0,0,1
16,sm22887980,247.0,0.835472904288809,1.0,125.0,0.8490478463736729,1.0,136.0,0.9117499349429956,1.0,1,0,8,1,1,1
17,sm841041,337.0,0.8627277565935038,1.0,349.0,0.8705483608596594,1.0,77.0,0.8766912951211963,1.0,2,1,0,8,1,1
18,sm18682960,346.0,0.9475838504649552,1.0,402.0,0.9798920136289818,1.0,398.0,0.9875715622978216,1.0,1,3,5,2,0,1
19,sm5664150,495.0,0.7651112473777254,1.0,354.0,0.8029186885265206,1.0,498.0,0.8764875665506698,1.0,3,2,0,2,6,1
20,so21334230,74.0,0.5899813294326416,1.0,467.0,0.7527342171571637,1.0,223.0,0.8368687407124473,1.0,0,6,4,0,0,1
21,sm1842140,44.0,0.9289122457730165,1.0,25.0,1.0063728090513837,0.0,27.0,1.019688661243182,1.0,2,3,0,7,0,1
22,sm31978460,140.0,0.7500588213036595,1.0,440.0,0.8050959779994558,1.0,382.0,0.8079028935616518,1.0,0,6,2,1,1,1
23,sm20900240,33.0,0.6790438060971529,1.0,73.0,0.8180372715261865,1.0,478.0,0.8757300714436106,1.0,2,3,2,5,0,1
24,sm22078450,137.0,0.804104380496437,1.0,465.0,0.8148692444813531,1.0,358.0,0.8322336514196065,1.0,0,5,2,3,0,1
25,sm13850060,250.0,0.7153187089037317,1.0,323.0,0.8855328631298162,1.0,302.0,0.92881419682541,1.0,1,2,5,3,0,1
26,sm2120510,387.0,0.9762242621862672,1.0,194.0,0.9890650500801615,1.0,238.0,0.997729164819968,1.0,1,2,6,2,0,1
27,sm7831420,349.0,0.921866230024026,1.0,330.0,0.9333521404584554,0.0,123.0,0.9450915352426252,0.0,2,2,1,6,1,1
28,sm334140,185.0,0.6640100955638664,1.0,217.0,0.8719567691296268,0.0,378.0,0.9281553981161096,1.0,2,3,2,4,1,1
29,sm16620130,116.0,0.8515513086801351,1.0,414.0,0.9627414307919518,1.0,176.0,0.9976668764125352,1.0,0,8,1,1,0,1
30,sm6194690,499.0,0.5476927337256218,1.0,487.0,0.6147004715388538,1.0,417.0,0.7050534441477947,1.0,2,2,2,5,1,1
31,sm23313490,106.0,0.7584042090860404,1.0,15.0,0.8178565680462075,1.0,338.0,0.8715805358873845,1.0,1,2,8,0,0,1
32,sm5206740,291.0,0.8808439809775163,1.0,453.0,0.9835238513548024,0.0,102.0,0.9982582219504286,0.0,0,0,0,0,0,0
33,sm7564290,73.0,0.5947160197888691,1.0,23.0,0.6790438060971529,1.0,478.0,0.7578772632899586,1.0,2,3,2,4,1,1
34,sm36676440,226.0,0.7599104423797471,1.0,143.0,0.961976133897424,1.0,217.0,0.982919793404771,0.0,0,3,2,3,2,1
35,sm27998129,373.0,0.5780501287856208,1.0,334.0,0.5869059289330371,1.0,279.0,0.6212104902743529,1.0,0,0,0,0,0,0
36,sm18393920,101.0,0.8848573329226643,1.0,152.0,0.9541974891052504,0.0,385.0,1.0019461411799602,0.0,0,5,4,1,0,1
37,sm2074910,136.0,0.9749896472789868,1.0,247.0,1.007659926775522,1.0,43.0,1.0153245322173814,0.0,1,4,6,0,0,1
38,sm2024200,277.0,1.0178258339599264,0.0,9.0,1.021726203316484,0.0,364.0,1.036609633957564,0.0,2,2,2,4,2,1
39,sm19856000,246.0,0.7676781035611836,1.0,138.0,0.8033480392098542,1.0,134.0,0.8148429201657105,1.0,1,2,5,2,1,1
40,sm20540100,42.0,0.9757910358035612,1.0,6.0,0.9851387603164748,1.0,438.0,1.0124723472534731,0.0,0,8,0,2,0,1
41,sm22427120,56.0,0.8236261696796885,1.0,81.0,0.8298959500248035,1.0,480.0,1.051488699172889,0.0,1,2,8,0,0,1
42,sm19650590,6.0,0.8252332018630335,1.0,40.0,0.9757910358035612,1.0,289.0,1.0090822059046969,0.0,0,8,2,0,0,1
43,sm1105481,63.0,0.9001166287024474,1.0,17.0,0.9040662724030586,1.0,175.0,0.9669460505014028,1.0,2,3,0,5,2,1
44,sm4902040,21.0,0.9289122457730165,1.0,17.0,0.9704247171115088,1.0,43.0,0.9906140795424072,1.0,2,2,1,6,1,1
45,sm15177710,263.0,0.625542819550101,1.0,323.0,0.7126255060189307,1.0,12.0,0.7729482742663952,1.0,0,6,4,0,0,1
46,sm24142327,254.0,0.919678081839706,1.0,442.0,0.9836695662294624,1.0,229.0,0.9911406223262584,1.0,0,5,0,2,3,1
47,sm16777840,395.0,0.7537984126509477,1.0,367.0,0.8456264861446752,1.0,314.0,0.8928999727487043,1.0,0,8,0,1,1,1
48,sm13125230,332.0,0.9672624680411884,1.0,108.0,1.016569433415823,1.0,221.0,1.0242637065220246,0.0,0,8,0,2,0,1
49,sm18274165,372.0,0.9180901408107588,1.0,328.0,0.9239701842282356,1.0,134.0,0.9333802265385098,0.0,2,1,3,5,1,1
50,sm33086310,23.0,0.944569001303334,1.0,277.0,0.9550032618758808,1.0,3.0,0.9576279979438194,1.0,2,2,3,5,0,1
51,sm35613470,219.0,0.9683202706011672,1.0,287.0,0.9819920366524792,1.0,466.0,1.022324312207928,1.0,2,1,0,8,1,1
52,sm22573210,212.0,0.6470605354662755,1.0,465.0,0.6881795488502224,1.0,358.0,0.704350373975603,1.0,0,8,1,1,0,1
53,sm10521100,439.0,0.836924373205176,1.0,155.0,0.8727447152804451,1.0,166.0,0.8848931617947674,1.0,1,4,5,1,0,1
54,sm27509317,334.0,0.8406559899642119,1.0,35.0,0.8492457922771011,1.0,243.0,0.8565961468768059,1.0,0,0,0,0,0,0
55,so20811229,5.0,0.4957051099939026,1.0,9.0,0.5026409406358642,1.0,338.0,0.9049251405852524,1.0,1,3,6,1,0,1
56,sm24089090,81.0,0.7894003930301982,1.0,41.0,0.8236261696796885,1.0,193.0,0.963091056234652,1.0,1,2,8,0,0,1
57,sm27264240,450.0,0.662656422145456,1.0,314.0,0.7403973142835211,1.0,104.0,0.7988873592405392,1.0,0,7,0,1,2,1
58,sm1261860,152.0,0.9220065128617844,1.0,168.0,1.034349580506512,0.0,304.0,1.0839336940066415,1.0,1,0,7,0,3,1
59,sm20615010,406.0,0.7416259097507095,1.0,457.0,0.8593841653091859,1.0,206.0,0.871877462180485,1.0,1,4,6,0,0,1
60,sm14922560,418.0,0.9109494327900892,1.0,47.0,0.9134922360023136,1.0,210.0,0.9351193642238887,1.0,0,5,1,4,0,1
61,sm21142930,259.0,0.888012237495609,1.0,153.0,0.933107525563464,1.0,459.0,0.9352490021687964,1.0,2,3,1,4,2,1
62,sm24168180,292.0,0.8853551608225892,1.0,211.0,0.898704757655656,1.0,490.0,0.9082171879457568,1.0,0,8,0,1,1,1
63,sm18220165,349.0,0.827493990780106,1.0,261.0,0.880300456775424,1.0,264.0,0.8849642654570377,1.0,2,1,2,6,1,1
64,sm27155810,14.0,0.6289544630152704,1.0,169.0,0.7236458010732814,1.0,489.0,0.7650167390468261,1.0,0,5,1,3,1,1
65,sm23134050,457.0,1.020422558825069,1.0,406.0,1.0215458011459762,1.0,445.0,1.0241422158086224,0.0,2,4,1,5,0,1
66,sm24752440,376.0,0.6202763518552187,1.0,137.0,0.720461706744508,1.0,451.0,0.7412232851951428,1.0,0,7,1,1,1,1
67,sm28345520,251.0,0.979189263837385,1.0,476.0,0.9842063153287336,1.0,361.0,1.0246922239952054,1.0,0,8,2,0,0,1
68,sm13715450,364.0,0.8381263921228417,1.0,488.0,0.8477914404443865,1.0,118.0,1.0010872411419822,1.0,1,2,6,2,0,1
69,sm27283474,119.0,1.0382005805353705,1.0,301.0,1.0740921349418082,0.0,48.0,1.0763704515345769,0.0,0,6,2,0,2,1
70,sm10086900,153.0,0.7089834750134328,1.0,281.0,0.7451784510102243,1.0,117.0,0.8016680651097439,1.0,0,7,0,2,1,1
71,sm29284620,218.0,0.7836331899072081,1.0,458.0,0.863468330641287,1.0,435.0,0.9164575142169046,1.0,3,0,3,1,6,1
72,sm21440120,430.0,0.9445495707707336,1.0,453.0,0.9594369407999104,1.0,115.0,0.964148066015671,1.0,3,3,1,1,5,1
73,sm13406580,33.0,0.5947160197888691,1.0,23.0,0.8180372715261865,1.0,192.0,0.845325191166833,1.0,2,3,1,6,0,1
74,so19124990,20.0,0.5899813294326416,1.0,223.0,0.6560332259440006,1.0,467.0,0.6578125912345939,1.0,0,6,4,0,0,1
75,sm7539110,399.0,0.9123246805498186,1.0,314.0,0.934141376914075,1.0,397.0,0.9715635331935631,1.0,0,5,1,2,2,1
76,sm21075820,497.0,0.9009932158319496,1.0,297.0,0.9020641572912688,1.0,486.0,0.9426336248778612,1.0,2,0,0,8,2,1
77,sm8229390,264.0,0.4834000066235708,1.0,349.0,0.615450761051639,1.0,468.0,0.660255410304482,1.0,2,2,1,6,1,1
78,sm278840,87.0,0.7945583373314054,1.0,43.0,0.9768298794211544,0.0,488.0,0.9981573770567884,0.0,2,4,1,5,0,1
79,sm9014310,382.0,0.9027941084702642,1.0,144.0,0.911670150289869,1.0,473.0,0.933586870515568,1.0,0,7,0,1,2,1
80,sm17536640,351.0,0.7867554357581726,1.0,147.0,0.8382897546924951,1.0,265.0,0.8780962558262677,1.0,1,2,5,1,2,1
81,sm22427900,56.0,0.7894003930301982,1.0,41.0,0.8298959500248035,1.0,461.0,1.0080546731234228,0.0,1,3,7,0,0,1
82,sm25291060,485.0,0.6231083488709674,1.0,441.0,0.7460738817878518,1.0,295.0,0.7796395488152619,1.0,2,1,1,7,1,1
83,sm19216490,80.0,0.9166893419621852,1.0,103.0,0.9357243172494965,1.0,265.0,0.982497822293147,1.0,2,0,2,5,3,1
84,sm1594970,289.0,0.963500724788009,1.0,314.0,0.9777264564205752,1.0,104.0,0.9829443124511452,1.0,2,4,0,5,1,1
85,sm29142390,190.0,0.6114009659045505,1.0,433.0,0.7664166870699723,1.0,177.0,1.013939298178055,1.0,0,5,0,1,4,1
86,sm8157950,359.0,0.9301765368962158,1.0,434.0,0.9332148217469256,1.0,349.0,0.9960147915771128,0.0,2,2,2,4,2,1
87,sm311320,78.0,0.7945583373314054,1.0,109.0,0.966708284636537,1.0,107.0,0.9811773494749352,1.0,0,4,1,3,2,1
88,sm27636229,334.0,0.6395376280468521,1.0,243.0,0.7038933619975904,1.0,35.0,0.7444919093158924,1.0,0,0,0,0,0,0
89,sm22001720,134.0,0.8963025151746227,1.0,114.0,0.9040810582124637,1.0,257.0,0.904557304422605,1.0,3,1,1,3,5,1
90,sm20466740,365.0,0.88870982134011,1.0,285.0,0.9332239769019328,1.0,449.0,0.936952455860313,1.0,0,0,0,0,0,0
91,sm2588210,452.0,1.024066656416928,1.0,194.0,1.0257576911411084,0.0,107.0,1.0340659860290569,0.0,0,10,0,0,0,1
92,sm27544320,163.0,0.8450287595398692,1.0,189.0,0.8746799971655325,1.0,313.0,1.020593700196151,1.0,0,7,2,1,0,1
93,sm15751190,258.0,0.9724414956723164,1.0,432.0,1.0121857137378634,1.0,390.0,1.0288396534362283,1.0,2,1,0,6,3,1
94,sm24438970,252.0,0.8543640805540687,1.0,2.0,0.8788137619255532,1.0,481.0,0.910181301937589,1.0,2,2,3,4,1,1
95,sm25801570,270.0,0.8415249438518658,1.0,401.0,0.8611483881344365,1.0,315.0,0.8867827764534982,1.0,0,5,0,2,3,1
96,sm12772660,410.0,0.8298820070010198,1.0,488.0,0.9929108400592233,0.0,348.0,1.0004329028698242,0.0,0,4,2,1,3,1
97,sm17844660,422.0,0.9756914358629292,1.0,312.0,1.0963466055464892,0.0,249.0,1.100352856029503,0.0,2,3,0,7,0,1
98,sm7162700,153.0,0.8080595932168243,1.0,281.0,0.8250336024847992,1.0,117.0,0.8287212899596612,1.0,0,6,0,2,2,1
99,sm32352047,103.0,0.7294575244262841,1.0,398.0,0.8878194488506139,0.0,379.0,0.9279809347472162,0.0,1,1,7,2,0,1
100,sm30964600,114.0,0.6851715007864562,1.0,217.0,0.7965219395768113,1.0,134.0,0.8134678606063553,1.0,2,1,2,5,2,1
101,sm18502460,36.0,0.8848573329226643,1.0,387.0,1.0721086444292205,0.0,444.0,1.0769516167176556,0.0,1,2,6,2,0,1
102,sm14315840,317.0,0.8117465612146545,1.0,241.0,0.8323554359959736,1.0,111.0,0.8486571902905191,1.0,0,7,0,2,1,1
103,sm24990461,99.0,0.7294575244262841,1.0,339.0,0.7954202999430593,1.0,461.0,0.8480587207617492,1.0,1,1,8,1,0,1
104,sm18277220,314.0,0.5597998186781448,1.0,57.0,0.7988873592405392,1.0,450.0,0.8149664095664885,1.0,0,6,0,2,2,1
105,sm24216260,120.0,0.8476555367568868,1.0,282.0,0.947415903210898,1.0,90.0,1.0020011310503365,0.0,0,6,0,2,2,1
106,sm21291060,15.0,0.5535926221801379,1.0,338.0,0.6757644935099859,1.0,31.0,0.7584042090860404,1.0,1,3,6,0,1,1
107,sm472410,126.0,0.6292489765812453,1.0,267.0,0.7359565927742537,1.0,215.0,0.8537380913741109,0.0,0,0,0,0,0,0
108,sm619760,170.0,0.9844441256187354,0.0,48.0,1.016569433415823,1.0,205.0,1.0426329686989997,0.0,0,8,0,2,0,1
109,sm6580450,321.0,0.7986586528164085,1.0,126.0,0.8373124105520655,1.0,215.0,0.8418544938399463,1.0,2,0,3,7,0,1
110,sm25424040,211.0,0.842205834413551,1.0,460.0,0.9083139969138696,1.0,305.0,0.9088496422008664,1.0,0,7,1,1,1,1
111,sm16456520,210.0,0.8317374586616626,1.0,102.0,0.8486571902905191,1.0,317.0,0.9197049530012746,1.0,0,6,0,1,3,1
112,sm8904189,153.0,0.7918822224422721,1.0,222.0,0.8435079019678584,1.0,70.0,0.871811579577541,1.0,0,8,0,0,2,1
113,sm24968970,378.0,0.9817398999349116,1.0,461.0,1.007442736988492,0.0,13.0,1.009680303145666,0.0,2,1,0,6,3,1
114,sm29520630,100.0,0.6851715007864562,1.0,134.0,0.7125170891223166,1.0,138.0,0.7647241574477861,1.0,1,0,6,1,3,1
115,sm14534480,369.0,0.9105575635205536,1.0,311.0,0.9111885590506796,1.0,221.0,0.961151662794588,1.0,0,6,0,2,2,1
116,sm21372190,29.0,0.8515513086801351,1.0,414.0,0.9167829457232476,1.0,207.0,0.9917766878285814,0.0,0,8,0,2,0,1
117,sm25461280,153.0,0.7214031127384526,1.0,70.0,0.8016680651097439,1.0,259.0,0.8077233233870423,1.0,0,6,0,2,2,1
118,sm9063970,277.0,0.8537397786262081,1.0,310.0,0.919374548053688,1.0,230.0,0.9375814792365976,1.0,2,3,1,6,0,1
119,sm20036450,201.0,0.932896119854308,1.0,130.0,0.9473103904772678,1.0,20.0,0.9868846902397638,0.0,0,5,5,0,0,1
120,sm24934550,105.0,0.8476555367568868,1.0,282.0,1.0068581391828326,1.0,489.0,1.033173118706951,1.0,0,8,0,2,0,1
121,sm26854230,268.0,0.8462744855795244,1.0,427.0,0.8830776709542294,1.0,235.0,0.9080429779294552,1.0,3,4,0,0,6,1
122,sm30590420,193.0,0.5007770024627743,1.0,220.0,0.9017920992189924,1.0,340.0,0.9848373310263724,0.0,1,3,7,0,0,1
123,sm7882150,330.0,0.7789512442040663,0.0,39.0,0.8166234539554703,1.0,246.0,0.8368031169064049,1.0,0,5,2,3,0,1
124,sm4090650,188.0,1.039906032614084,1.0,311.0,1.0472241383269836,0.0,446.0,1.0517306219014393,0.0,0,4,3,2,1,1
125,sm4622890,209.0,0.823393596214666,1.0,16.0,0.8490478463736729,1.0,63.0,0.9113068208223026,1.0,2,3,0,4,3,1
126,sm8447870,107.0,0.6292489765812453,1.0,267.0,0.6734183949530808,1.0,109.0,0.8373124105520655,1.0,0,0,0,0,0,0
127,sm9510630,359.0,0.7971396851708629,1.0,416.0,0.83567536652106,1.0,160.0,0.8647889127663518,1.0,1,3,6,1,0,1
128,sm13260750,403.0,0.9911237177550768,1.0,151.0,0.9974387932319028,0.0,202.0,1.0065830592234553,1.0,0,0,0,0,0,0
129,sm7427060,112.0,0.8865422169152191,1.0,222.0,0.8870341082766655,1.0,237.0,0.901745086642302,1.0,0,7,2,1,0,1
130,sm20569190,119.0,0.9473103904772678,1.0,20.0,0.9615299563263248,0.0,201.0,0.9642978706467588,1.0,0,6,3,0,1,1
131,sm2732357,457.0,0.9497538290541806,0.0,477.0,0.9624798580016668,1.0,319.0,0.9818194045539924,0.0,2,3,0,7,0,1
132,sm1031270,168.0,0.621645026227716,1.0,261.0,0.8848613692009981,1.0,166.0,0.8985177758503198,1.0,2,0,4,6,0,1
133,sm17067980,328.0,0.808071072567373,1.0,333.0,0.93280424114678,1.0,140.0,0.9726778417705112,1.0,2,0,3,6,1,1
134,sm19625630,114.0,0.7125170891223166,1.0,138.0,0.7788383996971334,1.0,461.0,0.8083402518869606,1.0,3,0,4,1,5,1
135,sm9265460,201.0,1.0991028092177115,0.0,343.0,1.1045317223818192,1.0,73.0,1.109741533638496,1.0,1,0,10,0,0,1
136,sm2219100,375.0,0.8762984297059021,1.0,16.0,0.9117499349429956,1.0,387.0,0.9338244276730976,1.0,1,2,5,0,3,1
137,sm23969030,413.0,0.6718085373256117,1.0,451.0,0.6995313025708971,1.0,66.0,0.720461706744508,1.0,0,6,0,2,2,1
138,sm10150980,114.0,0.7647241574477861,1.0,134.0,0.7788383996971334,1.0,0.0,0.7990602470215918,1.0,1,1,5,1,3,1
139,sm24377110,405.0,0.5816701543150039,1.0,207.0,0.7365106081181881,1.0,103.0,0.9887632274779824,0.0,1,3,7,0,0,1
140,sm24683018,22.0,0.7500588213036595,1.0,288.0,0.8632284667191852,1.0,337.0,0.8803509693877601,1.0,0,0,0,0,0,0
141,sm30741025,214.0,0.7345724935761957,1.0,288.0,0.7891976393711199,1.0,166.0,0.851564173072074,1.0,1,2,4,3,1,1
142,sm17673790,328.0,0.9641391224722556,1.0,133.0,0.997752651208782,1.0,184.0,1.0084906952392674,0.0,0,0,0,0,0,0
143,sm37601190,99.0,0.9560770252544234,0.0,226.0,0.96115233096132,1.0,34.0,0.961976133897424,1.0,1,2,7,1,0,1
144,sm8613232,382.0,0.4328018210975269,1.0,22.0,0.8516904237596937,1.0,440.0,0.8628943429577594,1.0,2,0,2,6,2,1
145,sm16207490,489.0,0.8993327638738862,1.0,447.0,0.9019953561376044,1.0,425.0,0.9455271027274672,1.0,0,7,0,2,1,1
146,sm5546860,197.0,0.9520332094818644,1.0,230.0,0.9608312669268508,1.0,277.0,1.0405306645077086,1.0,0,7,0,2,1,1
147,sm17064620,309.0,0.7375290023834822,1.0,138.0,0.8029629763382613,1.0,423.0,0.8086354093644976,1.0,2,0,3,6,1,1
148,sm25051049,490.0,0.8773518443040939,1.0,292.0,0.9263508747366194,1.0,305.0,0.9315419367908506,1.0,0,8,0,0,2,1
149,sm21553880,391.0,0.9272361005346031,1.0,283.0,0.9584178099615596,1.0,479.0,1.0119866135668243,0.0,0,7,3,0,0,1
150,sm27666317,373.0,0.8481064939500699,1.0,429.0,0.8590683522637295,1.0,35.0,0.891888892424997,1.0,0,7,0,3,0,1
151,sm5818100,321.0,0.8286103805538009,1.0,109.0,0.845712734295553,1.0,330.0,0.9955691405701892,1.0,2,1,2,7,0,1
152,sm2406770,100.0,0.9198644873361492,1.0,58.0,0.9220065128617844,1.0,4.0,0.9318017080229224,0.0,1,0,6,2,2,1
153,sm8891090,70.0,0.7089834750134328,1.0,259.0,0.7163933141959788,1.0,117.0,0.7214031127384526,1.0,0,7,0,1,2,1
154,sm16719480,269.0,0.7575041662411769,1.0,252.0,0.8959398354100655,1.0,147.0,0.90435218970895,1.0,1,0,5,3,2,1
155,sm17779150,439.0,0.7633955287934275,1.0,53.0,0.8727447152804451,1.0,238.0,0.9669024984732796,1.0,1,4,5,1,0,1
156,sm23807389,300.0,0.9296349764096584,1.0,331.0,0.9762796971019028,1.0,347.0,0.9870106312448956,1.0,0,0,0,0,0,0
157,sm29916130,177.0,0.5825363982463505,1.0,2.0,1.0379224995885437,0.0,190.0,1.0432571665749069,1.0,0,5,0,2,3,1
158,sm15633620,233.0,0.7820573174845785,1.0,445.0,1.072363317228684,0.0,129.0,1.0826498243165876,0.0,2,0,3,7,0,1
159,sm21331970,179.0,0.6650123576100069,1.0,388.0,0.929506989327753,1.0,459.0,0.9468055168692217,1.0,2,3,3,4,0,1
160,sm4724910,416.0,0.7666020835163768,1.0,359.0,0.849058269942064,1.0,434.0,0.8521567322559882,1.0,1,3,6,0,1,1
161,sm25425760,300.0,0.7569093942655984,1.0,331.0,0.9238419422235236,0.0,484.0,0.9501735449645016,0.0,0,0,0,0,0,0
162,sm24326780,236.0,0.85374562398707,1.0,9.0,0.9256615063838376,0.0,195.0,0.9821749109197888,1.0,1,3,7,0,0,1
163,sm27488670,189.0,0.7414855939564128,1.0,92.0,0.8450287595398692,1.0,291.0,1.0126928802543005,0.0,0,5,2,1,2,1
164,sm1278460,403.0,1.0563987150403058,0.0,203.0,1.0669017855011798,1.0,172.0,1.068517024509419,1.0,2,0,2,5,3,1
165,sm28522610,243.0,0.7392810899988916,1.0,334.0,0.7959298927585459,1.0,234.0,0.8164123841751526,1.0,0,0,0,0,0,0
166,sm12742112,478.0,0.4308609725730368,1.0,198.0,0.4942835087033905,1.0,468.0,0.6314078324574549,1.0,2,3,3,4,0,1
167,sm37195030,435.0,0.9555166934563316,1.0,298.0,0.9693537154045098,1.0,218.0,0.9739545513978564,1.0,0,0,0,0,0,0
168,sm25221440,132.0,0.621645026227716,1.0,238.0,0.7205370095349173,1.0,468.0,0.7896905593111645,1.0,2,0,4,5,1,1
169,sm27266160,447.0,0.6814376501480822,1.0,489.0,0.7068777796441282,1.0,64.0,0.7236458010732814,1.0,0,7,0,2,1,1
170,sm30597080,251.0,0.9629632750249194,1.0,108.0,0.9844441256187354,0.0,137.0,1.0005076494024367,0.0,0,6,3,0,1,1
171,nm8232118,288.0,0.9759777215134168,1.0,144.0,0.976761393591302,1.0,473.0,0.9775288695782124,1.0,2,0,4,6,0,1
172,sm7868250,168.0,0.9052824366737444,1.0,76.0,1.0015274192480084,1.0,132.0,1.0035402374049998,1.0,2,2,3,5,0,1
173,sm246990,188.0,0.9783979924703484,1.0,26.0,1.0063283796981564,0.0,160.0,1.0066014496598004,1.0,2,1,3,5,1,1
174,sm29445580,281.0,0.9487668223379958,1.0,482.0,0.9776648087853672,1.0,494.0,0.9797980084676228,1.0,0,5,0,3,2,1
175,sm29776010,322.0,0.8101621180330268,1.0,283.0,0.8447130243414535,1.0,337.0,0.8798604353475564,1.0,0,5,0,3,2,1
176,sm4106190,29.0,0.9976668764125352,1.0,49.0,1.007733707312956,1.0,195.0,1.0417028032546651,0.0,0,6,0,4,0,1
177,sm29921300,157.0,0.5825363982463505,1.0,433.0,0.9925591668431698,1.0,85.0,1.013939298178055,1.0,0,6,1,2,1,1
178,sm13170350,312.0,0.9548151393865398,1.0,132.0,0.993237148927242,1.0,456.0,0.9987290844340874,1.0,0,6,3,0,1,1
179,sm21333410,159.0,0.6650123576100069,1.0,388.0,0.9052128742777938,1.0,459.0,0.9798396186296504,1.0,2,2,2,5,1,1
180,sm19132400,187.0,0.8075221734050103,1.0,317.0,0.8341712378425591,1.0,314.0,0.8481311736709627,1.0,2,3,1,5,1,1
181,sm16024389,333.0,0.9692551401605276,1.0,424.0,0.9977985372895316,1.0,133.0,1.0016987867025464,1.0,0,0,0,0,0,0
182,sm11325229,140.0,0.9168291969177208,1.0,166.0,0.9220448151650984,1.0,22.0,0.9324980611731752,1.0,0,4,3,1,2,1
183,sm13762950,302.0,0.8717139861120369,1.0,323.0,0.9084926742176428,1.0,45.0,0.9545264288798204,1.0,0,5,3,2,0,1
184,sm16156229,363.0,0.8344214272192536,1.0,196.0,0.8873187835274947,1.0,356.0,0.9640035069161134,1.0,0,6,1,3,0,1
185,sm3207770,28.0,0.6640100955638664,1.0,217.0,0.9098038661364436,0.0,257.0,0.9355385088699972,0.0,2,2,3,4,1,1
186,sm23039440,379.0,0.6916848184442942,1.0,398.0,0.8395680913936813,1.0,327.0,0.8968199173556565,1.0,2,3,2,5,0,1
187,sm21145040,314.0,0.7673083721106664,1.0,180.0,0.8075221734050103,1.0,415.0,0.8355957938502028,1.0,0,6,0,2,2,1
188,sm3439870,127.0,0.8678010042320276,1.0,416.0,0.9228369379591664,1.0,360.0,0.928454134261946,0.0,1,3,5,1,1,1
189,sm27404620,163.0,0.7414855939564128,1.0,313.0,0.8099386373437615,1.0,92.0,0.8746799971655325,1.0,1,3,5,1,1,1
190,sm29185330,85.0,0.6114009659045505,1.0,433.0,0.8315607798637549,1.0,177.0,1.0263118631574526,1.0,3,3,0,2,5,1
191,sm22242790,467.0,1.0209738699766566,1.0,56.0,1.0216975317055552,1.0,419.0,1.0253343039189813,1.0,1,3,7,0,0,1
192,sm11384474,73.0,0.845325191166833,1.0,349.0,0.8981862230162165,1.0,33.0,0.954828410328132,1.0,2,3,1,5,1,1
193,sm30960260,122.0,0.5007770024627743,1.0,220.0,0.8815331166084244,1.0,56.0,0.963091056234652,1.0,1,3,7,0,0,1
194,sm2107510,107.0,0.9224288284814628,0.0,452.0,0.9564144760025453,0.0,375.0,0.9631864792046008,1.0,1,1,6,2,1,1
195,sm8889330,49.0,0.9755950326389764,0.0,162.0,0.9821749109197888,1.0,123.0,0.986272530309682,0.0,1,4,6,0,0,1
196,sm29482160,363.0,0.7965393952001739,1.0,356.0,0.8619154382610354,1.0,184.0,0.8873187835274947,1.0,0,6,3,1,0,1
